sentiment,text
1.0000,will not feel cheat high infidelity unfaithful
0.0000,haute
1.0000,convey strong sense girl environment
0.0000,ugly
1.0000,journey span nearly decade bittersweet camaraderie history feel truly know make holly marina tick
1.0000,insight
0.0000,wellintentione effort burden actor offbeat sensibility earnest emotional core emerge degree accessibility
1.0000,passionate tumultuous affair
0.0000,kind underinspired overblown enterprise give hollywood sequel bad
1.0000,enjoyable experience
0.0000,interesting dare thematically complex bowel movement longontheshelf pointandshoot exercise gimmicky crime drama
1.0000,great attention parent particularly fateful father emotional evolution bewitch adolescent
0.0000,cram earplug
0.0000,simply tired
0.0000,little nuance escape director mark romanek selfconscious scrutiny happen finally skin
1.0000,convince radiant
1.0000,smart dark
0.0000,emaciate flick
0.0000,jim brown treat woman dumb credulous unassume subordinate subject
0.0000,point thing explode flame
1.0000,jolt laugh audience
1.0000,herald special
0.0000,not escape rut dig
1.0000,perfect performance
1.0000,cinema verite speculation assassination john f kennedy inspire blair witch take technique fresh territory film feel derivative
0.0000,unsuccessful attempt movie
0.0000,confuse
1.0000,superlative
1.0000,buy soundtrack
1.0000,sharply comic surprisingly touch
0.0000,soapopera quality twist minute put kibosh sumptuous work bmovie imagination
0.0000,change hackneye concept come dream romantic comedy
0.0000,folly superficiality
0.0000,lumber load
0.0000,commercial nba property
0.0000,guy adorable
1.0000,peel layer character exist paper
0.0000,deadly dull
0.0000,inferior
1.0000,bighearte frequently
1.0000,strike deep chord sadness
1.0000,laugh aplenty
1.0000,schaeffer not film work
0.0000,loud ugly irritate movie
1.0000,impressive sight sound wondrous beat world offer
1.0000,scorpion king ably
1.0000,pretty good team
0.0000,lag badly middle lurch notveryfunny comedy unconvincing dramatic lastminute action strongly reminiscent run lola run
1.0000,great combination act narrator jewish grandmother subject take film biography entertainment history
1.0000,bill plympton animation master
0.0000,impossible task
1.0000,good way
1.0000,watch make time fast
1.0000,good picture
0.0000,lack idol energy passion detail
1.0000,church meeting
1.0000,create emotionally complex dramatically satisfy heroine
1.0000,compassionate
1.0000,find character foible timeless unique perspective
1.0000,hugely entertain start finish feature fall grace leave shockwave
1.0000,ebullient affection
0.0000,snag oscar nomination
1.0000,manage gentle humane middle eastern world politic
1.0000,realistic
1.0000,nicely
1.0000,summer good stuff
0.0000,satire easy genuinely satisfy
1.0000,sustain
0.0000,smart
1.0000,fare creative energy wit entertain age
1.0000,movie powerful provocative
0.0000,time literally stop dime triessohardtobecool clockstopper not mean will not feel like long minute moviegoe life
1.0000,sharp edge deep vein sadness
1.0000,not entirely godard distinctive discourse come away sense reserve existential poignancy
0.0000,film soprano gag incredibly date unfunny demonstrate desperate maker doingitfor thecash sequel
0.0000,n safe play like milquetoast movie week blow big screen
1.0000,like skip film buff know
1.0000,narrative discipline
1.0000,samuel l jackson
1.0000,film reason
1.0000,old say go true
1.0000,boy picture
0.0000,aim poetry end sound like satire
0.0000,come close level intelligence visual splendor see film
1.0000,embrace monty
0.0000,hokey
0.0000,assault america kneejerk moral sanctimony
0.0000,hardly fun watch
1.0000,catch thrill company astonish growth
1.0000,par
1.0000,moody ooze chill heartwarme
1.0000,accuracy observation work director frank novak keep film ground undeniable social realism
1.0000,right place plea democracy civic action laudable
1.0000,ilk
1.0000,spy kid island lose dream robert rodriguez adorn familyfilm plot elegance maturity contemporary adult movie lack
0.0000,kevin kline unfortunately work star script
0.0000,change watch character especially render flat
0.0000,not think
0.0000,devotee star trek ii wrath khan feel nag sense deja vu grandeur good generation episode lack
1.0000,joy watch material firstrate
0.0000,great turd squashed truck preferably semi
0.0000,bile irony
0.0000,faulty premise
0.0000,haphazardness
0.0000,plot grow thin soon
1.0000,belovedmajor
1.0000,mean great movie refreshingly forthright
0.0000,crossingover mumbo jumbo
0.0000,virtually unwatchable
1.0000,premise smart
1.0000,amuse entertain unfold bielinsky cleverly construct scenario greatly impressed skill actor involve enterprise
0.0000,bind determine duplicate bela lugosi nowcliche vampire accent
1.0000,lighthearte
0.0000,heavy flabby roll typical toback machination
1.0000,good time
0.0000,pitiful slapdash disaster
1.0000,year good
1.0000,witty
1.0000,fierce dance
0.0000,cripple
0.0000,piece crap
1.0000,lady duke surprisingly manage grow bore prove rohmer sense audience
1.0000,wondrous love story year great film
1.0000,story young chinese woman ah na come new york city replace past tragedy american dream
1.0000,particularly impressive
1.0000,process come look like wholly original
1.0000,submerge
1.0000,nearly fresh enjoyable
0.0000,miserable smug
1.0000,great pleasure
0.0000,unfold predictably adventure happen way repetitive design fill time provide real sense suspense
1.0000,fascinating dark thriller
1.0000,taiwanese auteur tsai mingliang good news fallen sweet melancholy spell unique director previous film
0.0000,reality drain
0.0000,way tolerate insipid brutally clueless film large dose painkiller
0.0000,historic scandal
1.0000,steep mystery ravish baroque beauty
1.0000,cool stuff pack espn ultimate x
0.0000,idea middleage romance handle fine star performance
0.0000,lamentation pretty selfcentered
1.0000,pretty decent kidplease
1.0000,classic romantic comedy aspire
1.0000,bigelow demonstrate breadth vision attention detail propel upper echelon direct world
1.0000,refreshingly unhibited enthusiasm people spite clearly evident poverty hardship bring music
0.0000,not take protagonist hour determine order kill zombie shoot head
1.0000,pretty good overall picture situation laramie follow murder matthew shepard
1.0000,fine line cheese earnestness remarkably
0.0000,documentary fail live offer new insight choose topic
1.0000,moviegoer embark journey
0.0000,insistent repetitive
0.0000,nausea
1.0000,survival wrap heartpounde suspense stylish psychological thriller
0.0000,art
0.0000,exist climactic setpiece
0.0000,silly scary
1.0000,funny
1.0000,execution skill
1.0000,coherent shot tartly
0.0000,wish home watch movie instead theater watch
0.0000,point extract bare bone byatt plot purpose bland hollywood romance
0.0000,underdeveloped
0.0000,joke flat
1.0000,heartening tale small victory
1.0000,suspense intriguing character bizarre bank robbery
1.0000,gritty police thriller dysfunctional family dynamic wish
1.0000,wonderful ensemble cast character bring routine day day struggle work class life
1.0000,nonetheless appreciate art reveal music scene transcend culture race
0.0000,need tiger beat version
0.0000,disadvantage look cheap
0.0000,churn mediocre movie
1.0000,folk start hang barbershop want leave
0.0000,movie phlegmatic bore tedious make silly spy vs spy film sum fear star ben affleck downright hitchcockian
0.0000,cheapo animation like saturday morning tv complex swordandsorcery plot character big round eye japanese name
1.0000,sexual romantic
1.0000,begin brightly
0.0000,fall apart
0.0000,despite dry wit compassion film suffer philosophical emptiness maddeningly sedate pace
1.0000,topnotch british actor
0.0000,awful
1.0000,deft sense humor playful spirit game cast
1.0000,find move
1.0000,great
0.0000,like horrible terrible
1.0000,provide intense experience
0.0000,offputte
0.0000,get bogge minute
1.0000,nichola nickleby find reduce circumstance like hero remain brightly optimistic come end
0.0000,pack dog smart
1.0000,funny heartwarme film
1.0000,provocative material
0.0000,film big problem
1.0000,dysfunctional family dynamic wish
1.0000,stylish
0.0000,lose politic social observation situation romance couple sap stick inarticulate screenplay
1.0000,measure practically liketheme film oscarsweepe franchise predecessor
0.0000,uneven performance cast member bind determine duplicate bela lugosi nowcliche vampire accent
0.0000,plainly business go
1.0000,largerthanlife figure
1.0000,truly gorgeous behold
1.0000,devos cassel tremendous chemistry
1.0000,affect depiction love affair
0.0000,stereotypical caretaker
1.0000,surprised variety tone spielberg work
1.0000,eddie murphy movie star man not aged day
1.0000,permit laughter
1.0000,mark acute write host splendid performance
1.0000,suspense
0.0000,waster
1.0000,eerily suspenseful deeply absorb piece work treatise spirituality solid scifi thriller
1.0000,salton sea surprisingly engross
0.0000,place story
1.0000,open door liberation
0.0000,credit screenplay
1.0000,good year selection
0.0000,flat
1.0000,exceptional lead performance
1.0000,positive impression
0.0000,saturday morning tv especially pseudoeducational stuff not stand
1.0000,herald special
0.0000,muddle simplistic little pretentious
1.0000,dreamy
1.0000,animate sequence perfectly construct convey sense childhood imagination
1.0000,quality
0.0000,loser
0.0000,comedy take astonishingly condescend attitude woman
0.0000,flashy overlong soap
1.0000,impression writer director burr steer know territory
1.0000,good michael caine whip dirty word punch people stomach
1.0000,sweetheart
0.0000,mean slamdunk sure ultimately disappoint action fan move edge seat dynamic act
1.0000,work
1.0000,writer dude think uh michael zaidan suppose like write screenplay dude
1.0000,pace satisfy little drama
0.0000,begin tell tedious resolutely unamuse thoroughly unrewarde reckless squander fine act talent
1.0000,love
0.0000,dopey old
1.0000,endlessly grotesquely inventive
1.0000,wrench performance
1.0000,kid spirit
0.0000,star help spark chase amy change lane fall flat think man cia agent jack ryan summer new action film sum fear
1.0000,escape precious trapping romantic comedy infuse story real
0.0000,trouble day success sense hard like film cold dead
0.0000,quickly tiresome
1.0000,unlike hollywood movie ilk
1.0000,perceptive goodnature movie
1.0000,movie slalom hackneye element enjoyable ease
0.0000,completely forgettable
1.0000,nice piscopo year
0.0000,lowbrow humor gratuitous violence
1.0000,good grow strain dare film
1.0000,grip portrait
1.0000,actually watchable
1.0000,ebullient tunisian film startling transformation traditionbound widow draw exotic world belly dance
0.0000,bland animate sequel
1.0000,film
0.0000,stab soccer hooliganism doublebarrele ripoff quentin tarantino climactic shootout
1.0000,festival
0.0000,trouble day plod mess
0.0000,consume forget
0.0000,screenplay billy ray terry george leave desire
0.0000,onesidedness
1.0000,thoughtprovoke film
0.0000,uneven film
0.0000,not heat properly end
1.0000,take totally unexpected direction
0.0000,try war criminal
1.0000,genrecurle crime story revive freewheel noir spirit old french cinema
1.0000,point way thank goodness signpost
0.0000,worthless film
1.0000,celebrate wonder spotlight
0.0000,devoid quality film special
1.0000,technically superb film
0.0000,waterlogge version fatal attraction teenybopper set
1.0000,maintain level sophisticated intrigue humanscale character suck audience
0.0000,reckless squander
1.0000,assure glossy shot brittle desperation
1.0000,offbeat fanciful
